"well_position","ct_threshold","year","week","plate","copies_SLEV","copies_WNV","cq_SLEV","cq","csu_id"
"F7","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00556"
"F8","34000","24","32","plate_2",0,1.57,55.55,37.32,"RMRP00564"
"F9","34000","24","32","plate_2",0,31834.82,55.55,23.25,"RMRP00572"
"F10","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00580"
"F12","34000","24","32","plate_2",100,0,31.48,55.55,"slev_std_1e2"
"G1","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22665"
"G2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22673"
"G3","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22681"
"G4","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-153"
"G5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-161"
"G6","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-169"
"G7","34000","24","32","plate_2",0,1899.2,55.55,27.25,"RMRP00557"
"G8","34000","24","32","plate_2",0,58.73,55.55,32.18,"RMRP00565"
"G9","34000","24","32","plate_2",0.24,0,39.92,55.55,"RMRP00573"
"G10","34000","24","32","plate_2",0,634599.62,55.55,19,"CSU-22658"
"G12","34000","24","32","plate_2",0,0,55.55,55.55,"neg h2O pcr ctrl"
"H1","34000","24","32","plate_2",0,0.33,55.55,39.52,"CSU-22666"
"H2","34000","24","32","plate_2",0,0,55.55,55.55,"CSU-22674"
"H3","34000","24","32","plate_2",0,0,55.55,55.55,"BOU-00236"
"H4","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-154"
"H5","34000","24","32","plate_2",0,0,55.55,55.55,"CDC-162"
"H6","34000","24","32","plate_2",0,0,55.55,55.55,"RMRP00550"
"H7","34000","24","32","plate_2",0,23539.26,55.55,23.68,"RMRP00558"
"H8","34000","24","32","plate_2",0,4872.47,55.55,25.91,"RMRP00566"
"H9","34000","24","32","plate_2",0,154954.78,55.55,21,"RMRP00574"
"H10","34000","24","32","plate_2",845769.81,18463480,18.98,14.22,"pos rna ctrl"
"H12","34000","24","32","plate_2",0,0,55.55,55.55,"neg rna ctrl"
"A1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22682"
"A2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22690"
"A3","34000","24","33","plate_1",0,19879.33,55.55,23.67,"CSU-22698"
"A4","34000","24","33","plate_1",0,718.83,55.55,28.23,"CSU-22706"
"A5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22714"
"A6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22722"
"A7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22730"
"A8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22738"
"A9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22746"
"A10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22754"
"A11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22762"
"A12","34000","24","33","plate_1",0,1e+06,55.55,18.25,"wnv_std_1e6"
"B1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22683"
"B2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22691"
"B3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22699"
"B4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22707"
"B5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22715"
"B6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22723"
"B7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22731"
"B8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22739"
"B9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22747"
"B10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22755"
"B11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22763"
"B12","34000","24","33","plate_1",0,10000,55.55,24.71,"wnv_std_1e4"
"C1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22684"
"C2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22692"
"C3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22700"
"C4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22708"
"C5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22716"
"C6","34000","24","33","plate_1",0,0.38,55.55,38.59,"CSU-22724"
"C7","34000","24","33","plate_1",0,10.96,55.55,33.97,"CSU-22732"
"C8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22740"
"C9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22748"
"C10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22756"
"C11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22764"
"C12","34000","24","33","plate_1",0,100,55.55,30.89,"wnv_std_1e2"
"D1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22685"
"D2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22693"
"D3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22701"
"D4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22709"
"D5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22717"
"D6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22725"
"D7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22733"
"D8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22741"
"D9","34000","24","33","plate_1",0,0.55,55.55,38.09,"CSU-22749"
"D10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22757"
"D11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22765"
"D12","34000","24","33","plate_1",0.74,1,38.42,37.26,"slev_std_1e6"
"E1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22686"
"E2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22694"
"E3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22702"
"E4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22710"
"E5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22718"
"E6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22726"
"E7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22734"
"E8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22742"
"E9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22750"
"E10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22758"
"E11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22766"
"E12","34000","24","33","plate_1",10000,9.67,18.44,34.14,"slev_std_1e4"
"F1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22687"
"F2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22695"
"F3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22703"
"F4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22711"
"F5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22719"
"F6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22727"
"F7","34000","24","33","plate_1",0,0.27,55.55,39.08,"CSU-22735"
"F8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22743"
"F9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22751"
"F10","34000","24","33","plate_1",0,0.47,55.55,38.29,"CSU-22759"
"F11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22767"
"F12","34000","24","33","plate_1",100,0,24.87,55.55,"slev_std_1e2"
"G1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22688"
"G2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22696"
"G3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22704"
"G4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22712"
"G5","34000","24","33","plate_1",0,133085.39,55.55,21.06,"CSU-22720"
"G6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22728"
"G7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22736"
"G8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22744"
"G9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22752"
"G10","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22760"
"G11","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22768"
"G12","34000","24","33","plate_1",100,0,31.36,55.55,"neg pcr ctrl"
"H1","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22689"
"H2","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22697"
"H3","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22705"
"H4","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22713"
"H5","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22721"
"H6","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22729"
"H7","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22737"
"H8","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22745"
"H9","34000","24","33","plate_1",0,0,55.55,55.55,"CSU-22753"
"H10","34000","24","33","plate_1",2651.16,16369846,21.23,14.46,"CSU-22761"
"H11","34000","24","33","plate_1",2867.93,16843466,21.06,14.42,"pos ext ctl"
"H12","34000","24","33","plate_1",0,0,55.55,55.55,"neg extract ctl"
"A1","34000","24","33","plate_2",0,0,55.55,55.55,"CSU-22769"
"A2","34000","24","33","plate_2",1.06,3.64,31.2,31.81,"CSU-22777"
"A3","34000","24","33","plate_2",0.51,0,32.16,55.55,"CSU-22785"
"A4","34000","24","33","plate_2",1,1.46,31.28,33.09,"CSU-22793"
"A5","34000","24","33","plate_2",0,223985.45,55.55,16.32,"CDC-172"
"A6","34000","24","33","plate_2",0.45,0.78,32.35,33.97,"CDC-180"
"A7","34000","24","33","plate_2",0.8,0,31.57,55.55,"BOU-00244"
"A8","34000","24","33","plate_2",2.41,0.94,30.11,33.7,"RMRP-00587"
"A9","34000","24","33","plate_2",0,0,55.55,55.55,"RMRP-00595"
"A10","34000","24","33","plate_2",0.89,2.15,31.44,32.55,"RMRP-00603"
"A12","34000","24","33","plate_2",128975.63,1e+06,15.71,13.98,"wnv_std_1e6"
"B1","34000","24","33","plate_2",0.74,0,31.68,55.55,"CSU-22770"
"B2","34000","24","33","plate_2",394.55,2.23,23.37,32.49,"CSU-22778"
"B3","34000","24","33","plate_2",0,0.66,55.55,34.21,"CSU-22786"
"B4","34000","24","33","plate_2",1.8,0.33,30.5,35.17,"CSU-22794"
"B5","34000","24","33","plate_2",0.01,0,37.3,55.55,"CDC-173"
"B6","34000","24","33","plate_2",290.22,0,23.78,55.55,"CDC-181"
"B7","34000","24","33","plate_2",241.14,1.12,24.02,33.46,"BOU-00245"
"B8","34000","24","33","plate_2",1.25,1.25,30.99,33.31,"RMRP-00588"
"B9","34000","24","33","plate_2",0,0,55.55,55.55,"RMRP-00596"
"B10","34000","24","33","plate_2",0,0.93,55.55,33.72,"RMRP-00604"
"B12","34000","24","33","plate_2",22.96,10000,27.13,21.16,"wnv_std_1e4"
"C1","34000","24","33","plate_2",2.55,7.74,30.04,30.75,"CSU-22771"
"C2","34000","24","33","plate_2",3.12,1.1,29.77,33.48,"CSU-22779"
"C3","34000","24","33","plate_2",7.18,0.57,28.67,34.42,"CSU-22787"
"C4","34000","24","33","plate_2",30.47,0,26.76,55.55,"CSU-22795"
"C5","34000","24","33","plate_2",81492.39,0,16.32,55.55,"CDC-174"
"C6","34000","24","33","plate_2",597305.5,0,13.68,55.55,"CDC-182"
"C7","34000","24","33","plate_2",7.89,0,28.54,55.55,"RMRP-00581"
"C8","34000","24","33","plate_2",9.06,0,28.36,55.55,"RMRP-00589"
"C9","34000","24","33","plate_2",0,0.53,55.55,34.51,"RMRP-00597"
"C10","34000","24","33","plate_2",1.12,4.34,31.13,31.56,"RMRP-00605"
"C12","34000","24","33","plate_2",1.83,100,30.48,26.92,"wnv_std_1e2"
"D1","34000","24","33","plate_2",33.33,0.09,26.64,36.98,"CSU-22772"
"D2","34000","24","33","plate_2",5.42,0.26,29.04,35.51,"CSU-22780"
"D3","34000","24","33","plate_2",0.6,1.95,31.96,32.68,"CSU-22788"
"D4","34000","24","33","plate_2",0,0,55.55,55.55,"CSU-22796"
"D5","34000","24","33","plate_2",0,0,55.55,55.55,"CDC-175"
"D6","34000","24","33","plate_2",0.03,0,35.83,55.55,"CDC-183"
"D7","34000","24","33","plate_2",0,19.07,55.55,29.48,"RMRP-00582"
"D8","34000","24","33","plate_2",1.19,1.59,31.05,32.97,"RMRP-00590"
"D9","34000","24","33","plate_2",0,0.61,55.55,34.31,"RMRP-00598"
"D12","34000","24","33","plate_2",1e+06,6.08,12.9,31.09,"neg pcr ctrl"
"E1","34000","24","33","plate_2",7.69,2.68,28.58,32.23,"CSU-22773"
"E2","34000","24","33","plate_2",262.09,1.6,23.91,32.96,"CSU-22781"
"E3","34000","24","33","plate_2",0,0,55.55,55.55,"CSU-22789"
"E4","34000","24","33","plate_2",0.78,0,31.61,55.55,"CSU-22797"
"E5","34000","24","33","plate_2",775.92,1.36,22.48,33.19,"CDC-176"
"E6","34000","24","33","plate_2",0.17,0,33.6,55.55,"CDC-187"
"E7","34000","24","33","plate_2",5.64,6.59,28.99,30.97,"RMRP-00583"
"E8","34000","24","33","plate_2",1.78,0.35,30.51,35.1,"RMRP-00591"
"E9","34000","24","33","plate_2",5.23,0,29.09,55.55,"RMRP-00599"
"E12","34000","24","33","plate_2",10000,0,19.29,55.55,"slev_std_1e6"
"F1","34000","24","33","plate_2",0.02,0,36.28,55.55,"CSU-22774"
"F2","34000","24","33","plate_2",0,0,55.55,55.55,"CSU-22782"
"F3","34000","24","33","plate_2",0,1.07,55.55,33.53,"CSU-22790"
"F4","34000","24","33","plate_2",12427985,0.06,9.67,37.52,"CSU-22798"
"F5","34000","24","33","plate_2",4.12,0.37,29.4,35.01,"CDC-177"
"F6","34000","24","33","plate_2",0.04,0,35.38,55.55,"BOU-00241"
"F7","34000","24","33","plate_2",0.28,460.01,32.95,25.01,"RMRP-00584"
"F8","34000","24","33","plate_2",0,0.33,55.55,35.19,"RMRP-00592"
"F9","34000","24","33","plate_2",4.54,0.17,29.28,36.11,"RMRP-00600"
"F12","34000","24","33","plate_2",100,77.65,25.09,27.51,"slev_std_1e4"
"G1","34000","24","33","plate_2",5.05,1.31,29.14,33.25,"CSU-22775"
"G2","34000","24","33","plate_2",0,0,55.55,55.55,"CSU-22783"
"G3","34000","24","33","plate_2",0.81,0.33,31.56,35.19,"CSU-22791"
"G4","34000","24","33","plate_2",3.62,0.39,29.58,34.93,"CDC-170"
"G5","34000","24","33","plate_2",0.61,0.86,31.93,33.83,"CDC-178"
"G6","34000","24","33","plate_2",0,0,55.55,55.55,"BOU-00242"
"G7","34000","24","33","plate_2",0,6511.08,55.55,21.29,"RMRP-00585"
"G8","34000","24","33","plate_2",0,0,38.33,55.55,"RMRP-00593"
"G9","34000","24","33","plate_2",18191024,20.92,9.16,29.35,"RMRP-00601"
"G12","34000","24","33","plate_2",3.45,1.55,29.64,33,"slev_std_1e2"
"H1","34000","24","33","plate_2",0,1.17,55.55,33.4,"CSU-22776"
"H2","34000","24","33","plate_2",0.65,0.33,31.85,35.18,"CSU-22784"
"H3","34000","24","33","plate_2",0,0.52,55.55,34.54,"CSU-22792"
"H4","34000","24","33","plate_2",0.9,5.79,31.41,31.15,"CDC-171"
"H5","34000","24","33","plate_2",0,2.85,38.68,32.15,"CDC-179"
"H6","34000","24","33","plate_2",4.45,3130.59,29.3,22.32,"BOU-00243"
"H7","34000","24","33","plate_2",0.01,2.18,36.95,32.52,"RMRP-00586"
"H8","34000","24","33","plate_2",0.56,0,32.04,55.55,"RMRP-00594"
"H9","34000","24","33","plate_2",0,549.6,55.55,24.76,"RMRP-00602"
"H11","34000","24","33","plate_2",1423509.75,24801646,12.53,9.71,"pos ext ctl"
"H12","34000","24","33","plate_2",0.13,0.09,34.03,37.07,"neg extract ctl"
"A1","34000","24","34","plate_1",0,5.23,55.55,35.48,"CSU-22799"
"A2","34000","24","34","plate_1",0,5987.43,55.55,25.5,"CSU-22807"
"A3","34000","24","34","plate_1",0,3.98,55.55,35.87,"CSU-22815"
"A4","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22823"
"A5","34000","24","34","plate_1",0,0.53,55.55,38.73,"CSU-22831"
"A6","34000","24","34","plate_1",0.4,0,38.65,55.55,"CSU-22839"
"A7","34000","24","34","plate_1",0,6.54,55.55,35.17,"CSU-22847"
"A8","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22855"
"A9","34000","24","34","plate_1",0,777.15,55.55,28.4,"CSU-22863"
"A10","34000","24","34","plate_1",0,4.18,55.55,35.8,"CSU-22871"
"A11","34000","24","34","plate_1",0,3.4,55.55,36.09,"CSU-22879"
"A12","34000","24","34","plate_1",0,1e+06,55.55,18.34,"wnv_std_1e6"
"B1","34000","24","34","plate_1",0,51182.26,55.55,22.46,"CSU-22800"
"B2","34000","24","34","plate_1",0,0.25,55.55,39.77,"CSU-22808"
"B3","34000","24","34","plate_1",0,0.62,55.55,38.51,"CSU-22816"
"B4","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22824"
"B5","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22832"
"B6","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22840"
"B7","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22848"
"B8","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22856"
"B9","34000","24","34","plate_1",0,0.94,55.55,37.92,"CSU-22864"
"B10","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22872"
"B11","34000","24","34","plate_1",0,2.5,55.55,36.53,"CSU-22880"
"B12","34000","24","34","plate_1",0,10000,55.55,24.6,"wnv_std_1e4"
"C1","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22801"
"C2","34000","24","34","plate_1",0,3.43,55.55,36.08,"CSU-22809"
"C3","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22817"
"C4","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22825"
"C5","34000","24","34","plate_1",0.4,0.56,38.64,38.66,"CSU-22833"
"C6","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22841"
"C7","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22849"
"C8","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22857"
"C9","34000","24","34","plate_1",0,3.42,55.55,36.09,"CSU-22865"
"C10","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22873"
"C11","34000","24","34","plate_1",0,9.91,55.55,34.58,"CSU-22881"
"C12","34000","24","34","plate_1",0,100,55.55,31.39,"wnv_std_1e2"
"D1","34000","24","34","plate_1",0.78,5.52,37.75,35.41,"CSU-22802"
"D2","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22810"
"D3","34000","24","34","plate_1",0,8179.49,55.55,25.06,"CSU-22818"
"D4","34000","24","34","plate_1",0,8.36,55.55,34.82,"CSU-22826"
"D5","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22834"
"D6","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22842"
"D7","34000","24","34","plate_1",2.85,0.35,36,39.31,"CSU-22850"
"D8","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22858"
"D9","34000","24","34","plate_1",0.39,1.03,38.67,37.79,"CSU-22866"
"D10","34000","24","34","plate_1",0,1.76,55.55,37.03,"CSU-22874"
"D11","34000","24","34","plate_1",0,86.76,55.55,31.5,"CSU-22882"
"D12","34000","24","34","plate_1",1e+06,0.74,18.64,38.26,"slev_std_1e6"
"E1","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22803"
"E2","34000","24","34","plate_1",0,124.04,55.55,31,"CSU-22811"
"E3","34000","24","34","plate_1",0,0.38,55.55,39.19,"CSU-22819"
"E4","34000","24","34","plate_1",0,273374.09,55.55,20.09,"CSU-22827"
"E5","34000","24","34","plate_1",0,8.46,55.55,34.8,"CSU-22835"
"E6","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22843"
"E7","34000","24","34","plate_1",0,4276.07,55.55,25.98,"CSU-22851"
"E8","34000","24","34","plate_1",0.34,1.25,38.87,37.51,"CSU-22859"
"E9","34000","24","34","plate_1",0,5.11,55.55,35.52,"CSU-22867"
"E10","34000","24","34","plate_1",0,3.01,55.55,36.27,"CSU-22875"
"E11","34000","24","34","plate_1",0,1.39,55.55,37.36,"CSU-22883"
"E12","34000","24","34","plate_1",10000,0.34,25.14,39.35,"slev_std_1e4"
"F1","34000","24","34","plate_1",0,0.35,55.55,39.33,"CSU-22804"
"F2","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22812"
"F3","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22820"
"F4","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22828"
"F5","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22836"
"F6","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22844"
"F7","34000","24","34","plate_1",0,6.53,55.55,35.17,"CSU-22852"
"F8","34000","24","34","plate_1",0,348.46,55.55,29.53,"CSU-22860"
"F9","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22868"
"F10","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22876"
"F11","34000","24","34","plate_1",0,32291,55.55,23.12,"CSU-22884"
"F12","34000","24","34","plate_1",100,0.8,31.09,38.15,"slev_std_1e2"
"G1","34000","24","34","plate_1",0,7.26,55.55,35.02,"CSU-22805"
"G2","34000","24","34","plate_1",0,16571.04,55.55,24.06,"CSU-22813"
"G3","34000","24","34","plate_1",0.16,1.6,39.92,37.16,"CSU-22821"
"G4","34000","24","34","plate_1",0,1.2,55.55,37.57,"CSU-22829"
"G5","34000","24","34","plate_1",0,1.97,55.55,36.87,"CSU-22837"
"G6","34000","24","34","plate_1",0,0.39,55.55,39.17,"CSU-22845"
"G7","34000","24","34","plate_1",1.56,1.75,36.82,37.04,"CSU-22853"
"G8","34000","24","34","plate_1",0,1528.65,55.55,27.44,"CSU-22861"
"G9","34000","24","34","plate_1",0,3.66,55.55,35.99,"CSU-22869"
"G10","34000","24","34","plate_1",0,0.36,55.55,39.29,"CSU-22877"
"G11","34000","24","34","plate_1",0,2912.66,55.55,26.53,"CSU-22885"
"G12","34000","24","34","plate_1",0,3.18,55.55,36.19,"neg pcr ctrl"
"H1","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22806"
"H2","34000","24","34","plate_1",0,590805.56,55.55,19,"CSU-22814"
"H3","34000","24","34","plate_1",0,499258.78,55.55,19.24,"CSU-22822"
"H4","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22830"
"H5","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22838"
"H6","34000","24","34","plate_1",0,4.93,55.55,35.57,"CSU-22846"
"H7","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22854"
"H8","34000","24","34","plate_1",0,0,55.55,55.55,"CSU-22862"
"H9","34000","24","34","plate_1",0,3.47,55.55,36.06,"CSU-22870"
"H10","34000","24","34","plate_1",0,2.41,55.55,36.58,"CSU-22878"
"H11","34000","24","34","plate_1",806387.62,8189539,19.02,15.27,"pos ext ctl"
"H12","34000","24","34","plate_1",0,1.1,55.55,37.69,"neg extract ctl"
"A1","34000","24","34","plate_2",4.09,7.73,35.64,35.32,"CSU-22886"
"A2","34000","24","34","plate_2",0,2.82,55.55,36.73,"CSU-22894"
"A3","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22902"
"A4","34000","24","34","plate_2",0,5.38,55.55,35.83,"CSU-22910"
"A5","34000","24","34","plate_2",0,3.23,55.55,36.53,"CDC-189"
"A6","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-199"
"A7","34000","24","34","plate_2",0,0.68,55.55,38.7,"BOU-00247"
"A8","34000","24","34","plate_2",0,0.45,55.55,39.3,"RMRP-00610"
"A9","34000","24","34","plate_2",0,2787.95,55.55,27.11,"RMRP-00618"
"A12","34000","24","34","plate_2",0,1e+06,55.55,18.95,"wnv_std_1e6"
"B1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22887"
"B2","34000","24","34","plate_2",0.42,2.17,38.76,37.09,"CSU-22895"
"B3","34000","24","34","plate_2",0,3.31,55.55,36.5,"CSU-22903"
"B4","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22911"
"B5","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-190"
"B6","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-200"
"B7","34000","24","34","plate_2",0,120340.23,55.55,21.86,"BOU-00248"
"B8","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00611"
"B9","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00619"
"B12","34000","24","34","plate_2",0,10000,55.55,25.25,"wnv_std_1e4"
"C1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22888"
"C2","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22896"
"C3","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22904"
"C4","34000","24","34","plate_2",0,415667.75,55.55,20.13,"CSU-22912"
"C5","34000","24","34","plate_2",0,0.82,55.55,38.45,"CDC-191"
"C6","34000","24","34","plate_2",0,72322.55,55.55,22.57,"CDC-201"
"C7","34000","24","34","plate_2",0,2.09,55.55,37.15,"BOU-00249"
"C8","34000","24","34","plate_2",0.93,0.79,37.66,38.5,"RMRP-00612"
"C9","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00620"
"C12","34000","24","34","plate_2",2.6,100,36.26,31.79,"wnv_std_1e2"
"D1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22889"
"D2","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22897"
"D3","34000","24","34","plate_2",0,1.32,55.55,37.79,"CSU-22905"
"D4","34000","24","34","plate_2",0,2.31,55.55,37.01,"CSU-22913"
"D5","34000","24","34","plate_2",0,1,55.55,38.17,"CDC-192"
"D6","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-202"
"D7","34000","24","34","plate_2",0,0,55.55,55.55,"BOU-00250"
"D8","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00613"
"D9","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00621"
"D12","34000","24","34","plate_2",1e+06,0.75,18.7,38.57,"slev_std_1e6"
"E1","34000","24","34","plate_2",0,1.93,55.55,37.25,"CSU-22890"
"E2","34000","24","34","plate_2",1.42,0,37.08,55.55,"CSU-22898"
"E3","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22906"
"E4","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22914"
"E5","34000","24","34","plate_2",0,1,55.55,38.17,"CDC-193"
"E6","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-203"
"E7","34000","24","34","plate_2",0,2.66,55.55,36.81,"RMRP-00606"
"E8","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00614"
"E9","34000","24","34","plate_2",0,1.48,55.55,37.62,"RMRP-00622"
"E12","34000","24","34","plate_2",10000,0,25.04,55.55,"slev_std_1e4"
"F1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22891"
"F2","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22899"
"F3","34000","24","34","plate_2",0,1.95,55.55,37.24,"CSU-22907"
"F4","34000","24","34","plate_2",0,0.36,55.55,39.58,"CSU-22915"
"F5","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-194"
"F6","34000","24","34","plate_2",0,23607.99,55.55,24.13,"CDC-204"
"F7","34000","24","34","plate_2",0,2.28,55.55,37.02,"RMRP-00607"
