"zone","zone2","year","week","spp","trap_L","mosq_L","abund","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"BE","BE",2012,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2012,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,25,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,25,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,25,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,26,"Pipiens",NA,NA,NA,0,0,0.0469,NA,NA,NA
"NW","FC",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0481,NA,NA,NA
"NW","FC",2013,26,"All",NA,NA,NA,0,0,0.0243,NA,NA,NA
"NE","FC",2013,26,"Pipiens",NA,NA,NA,0,0,0.0838,NA,NA,NA
"NE","FC",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0469,NA,NA,NA
"NE","FC",2013,26,"All",NA,NA,NA,0,0,0.031,NA,NA,NA
"SE","FC",2013,26,"Pipiens",NA,NA,NA,0,0,0.0329,NA,NA,NA
"SE","FC",2013,26,"Tarsalis",NA,NA,NA,0,0,0.006,NA,NA,NA
"SE","FC",2013,26,"All",NA,NA,NA,0,0,0.0051,NA,NA,NA
"SW","FC",2013,26,"Pipiens",NA,NA,NA,0,0,0.1015,NA,NA,NA
"SW","FC",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0803,NA,NA,NA
"SW","FC",2013,26,"All",NA,NA,NA,0,0,0.0469,NA,NA,NA
"FC","FC",2013,26,"Pipiens",NA,NA,NA,0,0,0.0142,NA,NA,NA
"FC","FC",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0046,NA,NA,NA
"FC","FC",2013,26,"All",NA,NA,NA,0,0,0.0035,NA,NA,NA
"LV","LV",2013,26,"Pipiens",NA,NA,NA,0,0,0.4899,NA,NA,NA
"LV","LV",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0162,NA,NA,NA
"LV","LV",2013,26,"All",NA,NA,NA,0,0,0.016,NA,NA,NA
"BE","BE",2013,26,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,26,"Tarsalis",NA,NA,NA,0,0,0.0321,NA,NA,NA
"BE","BE",2013,26,"All",NA,NA,NA,0,0,0.0321,NA,NA,NA
"BC","BC",2013,26,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,26,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,26,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,27,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,27,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,27,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,28,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,28,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,28,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,29,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,29,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,29,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,30,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,30,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,30,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,31,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,31,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,31,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,32,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,32,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,32,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2013,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2013,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2013,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2013,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2013,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
